sid,name,time,latitude,longitude,wind_kt,pressure_hpa,dist2land_km
1992288N10089,UNNAMED,1992-10-18 15:00:00,15.0,84.5,18,,295
1992288N10089,UNNAMED,1992-10-18 18:00:00,15.2,84.7,20,,300
1992288N10089,UNNAMED,1992-10-18 21:00:00,15.4,84.9,20,,305
1992288N10089,UNNAMED,1992-10-19 00:00:00,15.6,85.1,20,,301
1992288N10089,UNNAMED,1992-10-19 03:00:00,15.9,85.4,20,,300
1992288N10089,UNNAMED,1992-10-19 06:00:00,16.2,85.7,20,,290
1992288N10089,UNNAMED,1992-10-19 09:00:00,16.5,86.0,20,,285
1992288N10089,UNNAMED,1992-10-19 12:00:00,16.9,86.2,20,,269
1992288N10089,UNNAMED,1992-10-19 15:00:00,17.2,86.5,20,,269
1992288N10089,UNNAMED,1992-10-19 18:00:00,17.5,86.8,20,,274
1992288N10089,UNNAMED,1992-10-19 21:00:00,17.8,87.1,20,,256
1992288N10089,UNNAMED,1992-10-20 00:00:00,18.0,87.6,20,1004,256
1992288N10089,UNNAMED,1992-10-20 03:00:00,18.2,88.1,23,1004,269
1992288N10089,UNNAMED,1992-10-20 06:00:00,18.4,88.5,25,1004,284
1992288N10089,UNNAMED,1992-10-20 09:00:00,18.5,88.8,25,1002,298
1992288N10089,UNNAMED,1992-10-20 12:00:00,18.7,89.0,25,1000,300
1992288N10089,UNNAMED,1992-10-20 15:00:00,18.9,89.2,25,1001,302
1992288N10089,UNNAMED,1992-10-20 18:00:00,19.1,89.4,25,1002,281
1992288N10089,UNNAMED,1992-10-20 21:00:00,19.2,89.6,25,1001,273
1992288N10089,UNNAMED,1992-10-21 00:00:00,19.4,90.0,25,1000,263
1992288N10089,UNNAMED,1992-10-21 03:00:00,19.8,90.3,28,999,223
1992288N10089,UNNAMED,1992-10-21 06:00:00,20.2,90.8,30,998,168
1992288N10089,UNNAMED,1992-10-21 09:00:00,20.6,91.3,30,997,106
1992288N10089,UNNAMED,1992-10-21 12:00:00,21.0,91.8,30,996,38
1992288N10089,UNNAMED,1992-10-21 15:00:00,21.2,92.2,30,997,0
1992288N10089,UNNAMED,1992-10-21 18:00:00,21.3,92.6,30,998,0
1992288N10089,UNNAMED,1992-10-21 21:00:00,21.6,93.4,28,999,0
1992288N10089,UNNAMED,1992-10-22 00:00:00,22.0,94.2,25,1000,0
1992306N12093,UNNAMED,1992-10-31 12:00:00,12.1,92.8,20,,448
1992306N12093,UNNAMED,1992-10-31 15:00:00,12.2,92.5,20,,452
1992306N12093,UNNAMED,1992-10-31 18:00:00,12.3,92.3,20,,452
1992306N12093,UNNAMED,1992-10-31 21:00:00,12.5,92.1,20,,445
1992306N12093,UNNAMED,1992-11-01 00:00:00,12.7,92.0,20,,432
1992306N12093,UNNAMED,1992-11-01 03:00:00,12.9,91.9,20,,421
1992306N12093,UNNAMED,1992-11-01 06:00:00,13.1,91.8,20,,412
1992306N12093,UNNAMED,1992-11-01 09:00:00,13.3,91.7,20,,403
1992306N12093,UNNAMED,1992-11-01 12:00:00,13.5,91.7,20,,388
1992306N12093,UNNAMED,1992-11-01 15:00:00,13.7,91.6,20,,372
1992306N12093,UNNAMED,1992-11-01 18:00:00,13.8,91.6,20,,372
1992306N12093,UNNAMED,1992-11-01 21:00:00,14.0,91.6,20,,358
1992306N12093,UNNAMED,1992-11-02 00:00:00,14.1,91.5,20,,359
1992306N12093,UNNAMED,1992-11-02 03:00:00,14.2,91.4,20,,361
1992306N12093,UNNAMED,1992-11-02 06:00:00,14.3,91.3,20,,364
1992306N12093,UNNAMED,1992-11-02 09:00:00,14.4,91.2,23,,368
1992306N12093,UNNAMED,1992-11-02 12:00:00,14.5,91.0,25,,382
1992306N12093,UNNAMED,1992-11-02 15:00:00,14.6,90.8,25,,397
1992306N12093,UNNAMED,1992-11-02 18:00:00,14.7,90.6,25,,412
1992306N12093,UNNAMED,1992-11-02 21:00:00,14.8,90.4,28,,429
1992306N12093,UNNAMED,1992-11-03 00:00:00,14.9,90.2,30,1002,446
1992306N12093,UNNAMED,1992-11-03 03:00:00,15.0,90.0,30,1001,463
1992306N12093,UNNAMED,1992-11-03 06:00:00,15.0,89.9,30,1000,474
1992306N12093,UNNAMED,1992-11-03 09:00:00,15.2,89.8,33,999,479
1992306N12093,UNNAMED,1992-11-03 12:00:00,15.3,89.5,35,998,509
1992306N12093,UNNAMED,1992-11-03 15:00:00,15.3,89.2,35,999,541
1992306N12093,UNNAMED,1992-11-03 18:00:00,15.4,89.0,35,1000,560
1992306N12093,UNNAMED,1992-11-03 21:00:00,15.4,88.8,35,999,574
1992306N12093,UNNAMED,1992-11-04 00:00:00,15.5,88.7,35,998,559
1992306N12093,UNNAMED,1992-11-04 03:00:00,15.5,88.1,35,998,524
1992306N12093,UNNAMED,1992-11-04 06:00:00,15.6,87.6,35,998,477
1992306N12093,UNNAMED,1992-11-04 09:00:00,15.7,87.4,35,998,454
1992306N12093,UNNAMED,1992-11-04 12:00:00,15.8,87.3,35,998,439
1992306N12093,UNNAMED,1992-11-04 15:00:00,15.8,87.2,38,999,431
1992306N12093,UNNAMED,1992-11-04 18:00:00,15.9,87.1,40,1000,416
1992306N12093,UNNAMED,1992-11-04 21:00:00,16.0,86.8,43,999,385
1992306N12093,UNNAMED,1992-11-05 00:00:00,16.2,86.5,45,998,346
1992306N12093,UNNAMED,1992-11-05 03:00:00,16.2,86.2,48,998,323
1992306N12093,UNNAMED,1992-11-05 06:00:00,16.2,86.1,50,998,316
1992306N12093,UNNAMED,1992-11-05 09:00:00,16.2,86.0,53,997,309
1992306N12093,UNNAMED,1992-11-05 12:00:00,16.3,86.0,55,996,301
1992306N12093,UNNAMED,1992-11-05 15:00:00,16.2,86.0,55,997,309
1992306N12093,UNNAMED,1992-11-05 18:00:00,16.3,85.9,55,998,294
1992306N12093,UNNAMED,1992-11-05 21:00:00,16.4,85.7,55,999,272
1992306N12093,UNNAMED,1992-11-06 00:00:00,16.5,85.6,55,1000,256
1992306N12093,UNNAMED,1992-11-06 03:00:00,16.4,85.5,55,1000,259
1992306N12093,UNNAMED,1992-11-06 06:00:00,16.4,85.4,55,1000,253
1992306N12093,UNNAMED,1992-11-06 09:00:00,16.4,85.3,53,1000,247
1992306N12093,UNNAMED,1992-11-06 12:00:00,16.4,85.2,50,1000,242
1992306N12093,UNNAMED,1992-11-06 15:00:00,16.4,84.9,48,1001,223
1992306N12093,UNNAMED,1992-11-06 18:00:00,16.3,84.5,45,1002,200
1992306N12093,UNNAMED,1992-11-06 21:00:00,16.1,84.0,43,1003,187
1992306N12093,UNNAMED,1992-11-07 00:00:00,15.8,83.6,40,1004,165
1992306N12093,UNNAMED,1992-11-07 03:00:00,15.5,83.3,38,1006,163
1992306N12093,UNNAMED,1992-11-07 06:00:00,15.0,83.1,35,1008,198
1992306N12093,UNNAMED,1992-11-07 09:00:00,14.3,83.0,33,,263
1992306N12093,UNNAMED,1992-11-07 12:00:00,13.9,82.7,30,,259
1992306N12093,UNNAMED,1992-11-07 15:00:00,13.5,82.4,28,,227
1992306N12093,UNNAMED,1992-11-07 18:00:00,13.2,82.1,25,,195
1992306N12093,UNNAMED,1992-11-07 21:00:00,13.0,81.9,25,,176
1992306N12093,UNNAMED,1992-11-08 00:00:00,12.8,81.7,25,,161
1992311N06107,UNNAMED,1992-11-06 00:00:00,5.9,107.1,10,,230
1992311N06107,UNNAMED,1992-11-06 03:00:00,6.1,106.9,10,,260
1992311N06107,UNNAMED,1992-11-06 06:00:00,6.3,106.6,10,,297
1992311N06107,UNNAMED,1992-11-06 09:00:00,6.4,106.3,13,,290
1992311N06107,UNNAMED,1992-11-06 12:00:00,6.6,106.1,15,,261
1992311N06107,UNNAMED,1992-11-06 15:00:00,6.8,105.8,15,,230
1992311N06107,UNNAMED,1992-11-06 18:00:00,7.0,105.6,15,,204
1992311N06107,UNNAMED,1992-11-06 21:00:00,7.3,105.4,15,,166
1992311N06107,UNNAMED,1992-11-07 00:00:00,7.5,105.2,15,,138
1992311N06107,UNNAMED,1992-11-07 03:00:00,7.7,105.0,15,,112
1992311N06107,UNNAMED,1992-11-07 06:00:00,7.8,104.8,15,,101
1992311N06107,UNNAMED,1992-11-07 09:00:00,7.9,104.6,18,,95
1992311N06107,UNNAMED,1992-11-07 12:00:00,7.9,104.3,20,,111
1992311N06107,UNNAMED,1992-11-07 15:00:00,8.0,104.0,20,,125
1992311N06107,UNNAMED,1992-11-07 18:00:00,8.0,103.6,20,,159
1992311N06107,UNNAMED,1992-11-07 21:00:00,8.0,103.2,20,,197
1992311N06107,UNNAMED,1992-11-08 00:00:00,8.0,102.8,20,,188
1992311N06107,UNNAMED,1992-11-08 03:00:00,8.0,102.3,20,,155
1992311N06107,UNNAMED,1992-11-08 06:00:00,8.0,101.8,20,,136
1992311N06107,UNNAMED,1992-11-08 09:00:00,8.0,101.2,18,,90
1992311N06107,UNNAMED,1992-11-08 12:00:00,7.9,100.6,15,,24
1992311N06107,UNNAMED,1992-11-08 15:00:00,7.8,99.9,13,,0
1992311N06107,UNNAMED,1992-11-08 18:00:00,7.8,99.2,10,,0
1992311N06107,UNNAMED,1992-11-08 21:00:00,7.7,98.4,10,,44
1992311N06107,UNNAMED,1992-11-09 00:00:00,7.7,97.5,10,,104
1992311N06107,UNNAMED,1992-11-09 03:00:00,7.6,96.7,13,,188
1992311N06107,UNNAMED,1992-11-09 06:00:00,7.6,95.8,15,,226
1992311N06107,UNNAMED,1992-11-09 09:00:00,7.5,94.9,15,,215
1992311N06107,UNNAMED,1992-11-09 12:00:00,7.5,94.1,15,,245
1992311N06107,UNNAMED,1992-11-09 15:00:00,7.4,93.3,15,,291
1992311N06107,UNNAMED,1992-11-09 18:00:00,7.4,92.5,15,,360
1992311N06107,UNNAMED,1992-11-09 21:00:00,7.3,91.8,18,,421
1992311N06107,UNNAMED,1992-11-10 00:00:00,7.3,91.2,20,,481
1992311N06107,UNNAMED,1992-11-10 03:00:00,7.3,90.6,20,,543
1992311N06107,UNNAMED,1992-11-10 06:00:00,7.3,90.0,20,,605
1992311N06107,UNNAMED,1992-11-10 09:00:00,7.3,89.4,23,,669
1992311N06107,UNNAMED,1992-11-10 12:00:00,7.3,88.8,25,,732
1992311N06107,UNNAMED,1992-11-10 15:00:00,7.3,88.2,25,,696
1992311N06107,UNNAMED,1992-11-10 18:00:00,7.2,87.7,25,,640
1992311N06107,UNNAMED,1992-11-10 21:00:00,7.1,87.2,28,,585
1992311N06107,UNNAMED,1992-11-11 00:00:00,7.2,86.6,30,1004,519
1992311N06107,UNNAMED,1992-11-11 03:00:00,7.2,86.0,33,1003,453
1992311N06107,UNNAMED,1992-11-11 06:00:00,7.2,85.5,35,1002,398
1992311N06107,UNNAMED,1992-11-11 09:00:00,7.2,85.0,40,1000,343
1992311N06107,UNNAMED,1992-11-11 12:00:00,7.2,84.5,45,998,288
1992311N06107,UNNAMED,1992-11-11 15:00:00,7.2,83.9,48,998,222
1992311N06107,UNNAMED,1992-11-11 18:00:00,7.1,83.4,50,998,166
1992311N06107,UNNAMED,1992-11-11 21:00:00,6.9,82.9,53,997,111
1992311N06107,UNNAMED,1992-11-12 00:00:00,6.8,82.4,55,996,59
1992311N06107,UNNAMED,1992-11-12 03:00:00,6.7,81.9,55,999,15
1992311N06107,UNNAMED,1992-11-12 06:00:00,6.7,81.4,55,1002,0
1992311N06107,UNNAMED,1992-11-12 09:00:00,6.8,80.8,48,1001,0
1992311N06107,UNNAMED,1992-11-12 12:00:00,7.0,80.2,40,1000,0
1992311N06107,UNNAMED,1992-11-12 15:00:00,7.0,79.7,43,999,22
1992311N06107,UNNAMED,1992-11-12 18:00:00,7.0,79.4,45,998,55
1992311N06107,UNNAMED,1992-11-12 21:00:00,7.1,79.1,53,999,88
1992311N06107,UNNAMED,1992-11-13 00:00:00,7.3,78.8,60,1000,115
1992311N06107,UNNAMED,1992-11-13 03:00:00,7.6,78.6,65,997,105
1992311N06107,UNNAMED,1992-11-13 06:00:00,7.9,78.3,70,994,60
1992311N06107,UNNAMED,1992-11-13 09:00:00,8.4,77.9,63,995,0
1992311N06107,UNNAMED,1992-11-13 12:00:00,8.8,77.6,55,996,0
1992311N06107,UNNAMED,1992-11-13 15:00:00,9.1,77.4,48,998,0
1992311N06107,UNNAMED,1992-11-13 18:00:00,9.4,77.3,40,1000,0
1992311N06107,UNNAMED,1992-11-13 21:00:00,9.6,77.0,40,1000,0
1992311N06107,UNNAMED,1992-11-14 00:00:00,9.9,76.8,40,1000,0
1992311N06107,UNNAMED,1992-11-14 03:00:00,10.1,76.5,38,1001,0
1992311N06107,UNNAMED,1992-11-14 06:00:00,10.4,76.4,35,1002,0
1992311N06107,UNNAMED,1992-11-14 09:00:00,10.5,76.1,33,1002,0
1992311N06107,UNNAMED,1992-11-14 12:00:00,10.5,75.9,30,1002,21
1992311N06107,UNNAMED,1992-11-14 15:00:00,10.5,75.7,33,1003,39
1992311N06107,UNNAMED,1992-11-14 18:00:00,10.6,75.4,35,1004,59
1992311N06107,UNNAMED,1992-11-14 21:00:00,10.7,75.1,40,1003,88
1992311N06107,UNNAMED,1992-11-15 00:00:00,10.8,74.9,45,1002,109
1992311N06107,UNNAMED,1992-11-15 03:00:00,11.0,74.7,50,1001,113
1992311N06107,UNNAMED,1992-11-15 06:00:00,11.3,74.5,55,1000,109
1992311N06107,UNNAMED,1992-11-15 09:00:00,11.6,74.4,55,1000,97
1992311N06107,UNNAMED,1992-11-15 12:00:00,11.8,74.4,55,1000,88
1992311N06107,UNNAMED,1992-11-15 15:00:00,12.0,74.4,53,1001,79
1992311N06107,UNNAMED,1992-11-15 18:00:00,12.3,74.4,50,1002,63
1992311N06107,UNNAMED,1992-11-15 21:00:00,12.5,74.3,48,1001,63
1992311N06107,UNNAMED,1992-11-16 00:00:00,12.7,74.3,45,1000,55
1992311N06107,UNNAMED,1992-11-16 03:00:00,12.8,74.3,43,1001,54
1992311N06107,UNNAMED,1992-11-16 06:00:00,13.0,74.3,40,1002,54
1992311N06107,UNNAMED,1992-11-16 09:00:00,13.3,74.3,38,1001,43
1992311N06107,UNNAMED,1992-11-16 12:00:00,13.7,74.3,35,1000,39
1992311N06107,UNNAMED,1992-11-16 15:00:00,13.8,74.3,35,1001,34
1992311N06107,UNNAMED,1992-11-16 18:00:00,13.9,74.3,35,1002,24
1992311N06107,UNNAMED,1992-11-16 21:00:00,14.2,74.3,35,1001,15
1992311N06107,UNNAMED,1992-11-17 00:00:00,14.5,74.4,35,1000,0
1992311N06107,UNNAMED,1992-11-17 03:00:00,14.7,74.4,35,1001,0
1992311N06107,UNNAMED,1992-11-17 06:00:00,14.9,74.6,35,1002,0
1992311N06107,UNNAMED,1992-11-17 09:00:00,15.1,74.8,33,1003,0
1992311N06107,UNNAMED,1992-11-17 12:00:00,15.4,75.0,30,1004,0
1992311N06107,UNNAMED,1992-11-17 15:00:00,15.7,75.2,28,,0
1992311N06107,UNNAMED,1992-11-17 18:00:00,15.9,75.3,25,,0
1992314N08141,FORREST,1992-11-08 12:00:00,7.9,140.7,15,,1100
1992314N08141,FORREST,1992-11-08 15:00:00,8.0,139.9,15,,1081
1992314N08141,FORREST,1992-11-08 18:00:00,8.2,139.2,15,,1072
1992314N08141,FORREST,1992-11-08 21:00:00,8.4,138.5,15,,1069
1992314N08141,FORREST,1992-11-09 00:00:00,8.6,137.7,15,,1067
1992314N08141,FORREST,1992-11-09 03:00:00,8.8,136.9,18,,1074
1992314N08141,FORREST,1992-11-09 06:00:00,8.9,136.1,20,,1054
1992314N08141,FORREST,1992-11-09 09:00:00,9.0,135.4,20,,979
1992314N08141,FORREST,1992-11-09 12:00:00,9.1,134.6,20,,894
1992314N08141,FORREST,1992-11-09 15:00:00,9.2,133.7,20,,799
1992314N08141,FORREST,1992-11-09 18:00:00,9.3,132.8,20,,705
1992314N08141,FORREST,1992-11-09 21:00:00,9.4,132.0,20,,624
1992314N08141,FORREST,1992-11-10 00:00:00,9.5,131.3,20,,554
1992314N08141,FORREST,1992-11-10 03:00:00,9.5,130.5,23,,468
1992314N08141,FORREST,1992-11-10 06:00:00,9.4,129.7,25,,379
1992314N08141,FORREST,1992-11-10 09:00:00,9.4,128.8,25,,282
1992314N08141,FORREST,1992-11-10 12:00:00,9.4,128.0,25,,198
1992314N08141,FORREST,1992-11-10 15:00:00,9.4,127.2,25,,112
1992314N08141,FORREST,1992-11-10 18:00:00,9.4,126.5,25,,39
1992314N08141,FORREST,1992-11-10 21:00:00,9.4,125.8,25,,0
1992314N08141,FORREST,1992-11-11 00:00:00,9.5,125.1,25,,39
1992314N08141,FORREST,1992-11-11 03:00:00,9.6,124.4,25,,10
1992314N08141,FORREST,1992-11-11 06:00:00,9.7,123.7,25,,15
1992314N08141,FORREST,1992-11-11 09:00:00,9.8,123.0,25,,0
1992314N08141,FORREST,1992-11-11 12:00:00,10.0,122.2,25,,31
1992314N08141,FORREST,1992-11-11 15:00:00,10.2,121.4,25,,59
1992314N08141,FORREST,1992-11-11 18:00:00,10.3,120.5,25,,90
1992314N08141,FORREST,1992-11-11 21:00:00,10.4,119.6,25,,0
1992314N08141,FORREST,1992-11-12 00:00:00,10.5,118.7,25,,39
1992314N08141,FORREST,1992-11-12 03:00:00,10.4,117.8,25,,109
1992314N08141,FORREST,1992-11-12 06:00:00,9.7,116.8,25,,117
1992314N08141,FORREST,1992-11-12 09:00:00,9.2,115.9,28,,167
1992314N08141,FORREST,1992-11-12 12:00:00,9.0,114.9,30,,264
1992314N08141,FORREST,1992-11-12 15:00:00,8.9,114.0,33,,358
1992314N08141,FORREST,1992-11-12 18:00:00,9.0,113.2,35,1004,447
1992314N08141,FORREST,1992-11-12 21:00:00,9.1,112.4,38,,452
1992314N08141,FORREST,1992-11-13 00:00:00,9.1,111.8,40,1004,400
1992314N08141,FORREST,1992-11-13 03:00:00,9.1,111.1,43,1000,345
1992314N08141,FORREST,1992-11-13 06:00:00,9.0,110.4,45,1000,308
1992314N08141,FORREST,1992-11-13 09:00:00,8.9,109.7,48,,271
1992314N08141,FORREST,1992-11-13 12:00:00,8.7,109.1,50,1000,254
1992314N08141,FORREST,1992-11-13 15:00:00,8.5,108.5,53,,248
1992314N08141,FORREST,1992-11-13 18:00:00,8.3,108.1,55,1000,227
1992314N08141,FORREST,1992-11-13 21:00:00,8.1,107.6,55,,204
1992314N08141,FORREST,1992-11-14 00:00:00,7.9,107.0,55,1000,191
1992314N08141,FORREST,1992-11-14 03:00:00,7.8,106.3,55,,157
1992314N08141,FORREST,1992-11-14 06:00:00,7.7,105.6,55,1000,127
1992314N08141,FORREST,1992-11-14 09:00:00,7.8,104.8,53,,101
1992314N08141,FORREST,1992-11-14 12:00:00,7.8,104.2,50,1000,126
1992314N08141,FORREST,1992-11-14 15:00:00,7.8,103.6,50,,173
1992314N08141,FORREST,1992-11-14 18:00:00,7.9,103.0,50,1000,197
1992314N08141,FORREST,1992-11-14 21:00:00,7.9,102.4,53,,151
1992314N08141,FORREST,1992-11-15 00:00:00,8.0,101.9,55,998,138
1992314N08141,FORREST,1992-11-15 03:00:00,8.1,101.3,55,,104
1992314N08141,FORREST,1992-11-15 06:00:00,8.2,100.6,55,996,34
1992314N08141,FORREST,1992-11-15 09:00:00,8.4,99.9,55,,0
1992314N08141,FORREST,1992-11-15 12:00:00,8.6,99.2,55,,0
1992314N08141,FORREST,1992-11-15 15:00:00,8.7,98.3,55,,0
1992314N08141,FORREST,1992-11-15 18:00:00,8.8,97.5,55,,87
1992314N08141,FORREST,1992-11-15 21:00:00,8.9,96.7,53,,175
1992314N08141,FORREST,1992-11-16 00:00:00,9.1,96.2,50,1006,231
1992314N08141,FORREST,1992-11-16 03:00:00,9.2,95.6,48,1005,298
1992314N08141,FORREST,1992-11-16 06:00:00,9.3,95.1,45,1004,354
1992314N08141,FORREST,1992-11-16 09:00:00,9.4,94.5,43,1003,421
1992314N08141,FORREST,1992-11-16 12:00:00,9.5,94.0,40,1002,456
1992314N08141,FORREST,1992-11-16 15:00:00,9.5,93.5,40,1001,475
1992314N08141,FORREST,1992-11-16 18:00:00,9.5,93.0,40,1000,499
1992314N08141,FORREST,1992-11-16 21:00:00,9.6,92.4,40,1000,544
1992314N08141,FORREST,1992-11-17 00:00:00,9.6,91.8,40,1000,584
1992314N08141,FORREST,1992-11-17 03:00:00,9.7,91.1,43,998,644
1992314N08141,FORREST,1992-11-17 06:00:00,9.8,90.5,45,996,700
1992314N08141,FORREST,1992-11-17 09:00:00,9.9,90.0,50,993,748
1992314N08141,FORREST,1992-11-17 12:00:00,10.2,89.6,55,990,804
1992314N08141,FORREST,1992-11-17 15:00:00,10.5,89.3,58,988,810
1992314N08141,FORREST,1992-11-17 18:00:00,10.8,88.9,60,986,817
1992314N08141,FORREST,1992-11-17 21:00:00,11.2,88.6,60,982,809
1992314N08141,FORREST,1992-11-18 00:00:00,11.6,88.3,60,978,805
1992314N08141,FORREST,1992-11-18 03:00:00,12.0,88.0,63,977,801
1992314N08141,FORREST,1992-11-18 06:00:00,12.6,87.8,65,976,742
1992314N08141,FORREST,1992-11-18 09:00:00,13.2,87.7,68,975,688
1992314N08141,FORREST,1992-11-18 12:00:00,13.8,87.6,70,974,627
1992314N08141,FORREST,1992-11-18 15:00:00,14.3,87.6,75,974,583
1992314N08141,FORREST,1992-11-18 18:00:00,14.8,87.6,80,974,540
1992314N08141,FORREST,1992-11-18 21:00:00,15.4,87.6,85,970,493
1992314N08141,FORREST,1992-11-19 00:00:00,15.9,87.7,90,966,462
1992314N08141,FORREST,1992-11-19 03:00:00,16.3,87.7,95,959,431
1992314N08141,FORREST,1992-11-19 06:00:00,16.6,87.8,100,952,408
1992314N08141,FORREST,1992-11-19 09:00:00,17.0,88.1,103,952,380
1992314N08141,FORREST,1992-11-19 12:00:00,17.4,88.4,105,952,359
1992314N08141,FORREST,1992-11-19 15:00:00,17.7,88.5,110,953,339
1992314N08141,FORREST,1992-11-19 18:00:00,17.9,88.6,115,954,329
1992314N08141,FORREST,1992-11-19 21:00:00,18.2,88.7,120,954,314
1992314N08141,FORREST,1992-11-20 00:00:00,18.5,89.0,125,954,314
1992314N08141,FORREST,1992-11-20 03:00:00,18.8,89.2,123,955,311
1992314N08141,FORREST,1992-11-20 06:00:00,19.0,89.4,120,956,292
1992314N08141,FORREST,1992-11-20 09:00:00,19.2,89.7,120,962,275
1992314N08141,FORREST,1992-11-20 12:00:00,19.4,90.0,120,968,263
1992314N08141,FORREST,1992-11-20 15:00:00,19.5,90.4,115,970,248
1992314N08141,FORREST,1992-11-20 18:00:00,19.6,90.8,110,972,207
1992314N08141,FORREST,1992-11-20 21:00:00,19.7,91.1,105,972,175
1992314N08141,FORREST,1992-11-21 00:00:00,19.9,91.4,100,972,137
1992314N08141,FORREST,1992-11-21 03:00:00,20.0,91.8,98,986,99
1992314N08141,FORREST,1992-11-21 06:00:00,20.1,92.3,95,1000,47
1992314N08141,FORREST,1992-11-21 09:00:00,20.2,92.8,90,1000,0
1992314N08141,FORREST,1992-11-21 12:00:00,20.4,93.3,85,1000,0
1992314N08141,FORREST,1992-11-21 15:00:00,20.5,93.7,65,1004,0
1992314N08141,FORREST,1992-11-21 18:00:00,20.4,93.9,45,1008,0
1992314N08141,FORREST,1992-11-21 21:00:00,20.1,94.2,38,,0
1992314N08141,FORREST,1992-11-22 00:00:00,19.9,94.5,30,,0
1992335N03077,UNNAMED,1992-11-29 12:00:00,2.8,76.5,15,,551
1992335N03077,UNNAMED,1992-11-29 15:00:00,2.8,76.8,18,,528
1992335N03077,UNNAMED,1992-11-29 18:00:00,2.9,77.1,20,,496
1992335N03077,UNNAMED,1992-11-29 21:00:00,3.0,77.4,23,,465
1992335N03077,UNNAMED,1992-11-30 00:00:00,3.1,77.7,25,,434
1992335N03077,UNNAMED,1992-11-30 03:00:00,3.2,78.0,28,,404
1992335N03077,UNNAMED,1992-11-30 06:00:00,3.3,78.3,30,,375
1992335N03077,UNNAMED,1992-11-30 09:00:00,3.4,78.5,30,,353
1992335N03077,UNNAMED,1992-11-30 12:00:00,3.6,78.7,30,,322
1992335N03077,UNNAMED,1992-11-30 15:00:00,3.8,78.8,33,,297
1992335N03077,UNNAMED,1992-11-30 18:00:00,4.0,78.8,35,,279
1992335N03077,UNNAMED,1992-11-30 21:00:00,4.2,78.7,35,,268
1992335N03077,UNNAMED,1992-12-01 00:00:00,4.5,78.6,35,,252
1992335N03077,UNNAMED,1992-12-01 03:00:00,4.7,78.4,38,,252
1992335N03077,UNNAMED,1992-12-01 06:00:00,4.9,78.1,40,,265
1992335N03077,UNNAMED,1992-12-01 09:00:00,5.0,77.8,40,,288
1992335N03077,UNNAMED,1992-12-01 12:00:00,5.1,77.5,40,,313
1992335N03077,UNNAMED,1992-12-01 15:00:00,5.2,77.2,43,,325
1992335N03077,UNNAMED,1992-12-01 18:00:00,5.2,77.0,45,,326
1992335N03077,UNNAMED,1992-12-01 21:00:00,5.2,76.9,48,,327
1992335N03077,UNNAMED,1992-12-02 00:00:00,5.3,76.8,50,,318
1992335N03077,UNNAMED,1992-12-02 03:00:00,5.3,76.7,48,,320
1992335N03077,UNNAMED,1992-12-02 06:00:00,5.4,76.6,45,,312
1992335N03077,UNNAMED,1992-12-02 09:00:00,5.4,76.5,45,,304
1992335N03077,UNNAMED,1992-12-02 12:00:00,5.5,76.3,45,,311
1992335N03077,UNNAMED,1992-12-02 15:00:00,5.6,76.1,43,,309
1992335N03077,UNNAMED,1992-12-02 18:00:00,5.6,75.9,40,,319
1992335N03077,UNNAMED,1992-12-02 21:00:00,5.6,75.7,38,,331
1992335N03077,UNNAMED,1992-12-03 00:00:00,5.7,75.5,35,,334
1992335N03077,UNNAMED,1992-12-03 03:00:00,5.8,75.3,33,,339
1992335N03077,UNNAMED,1992-12-03 06:00:00,5.9,75.0,30,,353
1992335N03077,UNNAMED,1992-12-03 09:00:00,6.0,74.7,30,,369
1992335N03077,UNNAMED,1992-12-03 12:00:00,6.1,74.4,30,,385
1992335N03077,UNNAMED,1992-12-03 15:00:00,6.2,74.1,28,,400
1992335N03077,UNNAMED,1992-12-03 18:00:00,6.4,73.7,25,,416
1992335N03077,UNNAMED,1992-12-03 21:00:00,6.6,73.3,23,,436
1992335N03077,UNNAMED,1992-12-04 00:00:00,6.8,73.0,20,,451
1992354N03075,UNNAMED,1992-12-18 12:00:00,2.6,74.5,25,,689
1992354N03075,UNNAMED,1992-12-18 15:00:00,2.6,74.1,25,,710
1992354N03075,UNNAMED,1992-12-18 18:00:00,2.7,73.7,25,,724
1992354N03075,UNNAMED,1992-12-18 21:00:00,2.8,73.3,25,,740
1992354N03075,UNNAMED,1992-12-19 00:00:00,2.9,72.9,25,,759
1992354N03075,UNNAMED,1992-12-19 03:00:00,3.1,72.5,25,,772
1992354N03075,UNNAMED,1992-12-19 06:00:00,3.3,72.2,25,,779
1992354N03075,UNNAMED,1992-12-19 09:00:00,3.4,71.8,25,,795
1992354N03075,UNNAMED,1992-12-19 12:00:00,3.6,71.5,25,,810
1992354N03075,UNNAMED,1992-12-19 15:00:00,3.8,71.2,25,,818
1992354N03075,UNNAMED,1992-12-19 18:00:00,4.0,70.9,25,,827
1992354N03075,UNNAMED,1992-12-19 21:00:00,4.2,70.6,28,,838
1992354N03075,UNNAMED,1992-12-20 00:00:00,4.4,70.4,30,,841
1992354N03075,UNNAMED,1992-12-20 03:00:00,4.6,70.1,30,,846
1992354N03075,UNNAMED,1992-12-20 06:00:00,4.7,69.9,30,,867
1992354N03075,UNNAMED,1992-12-20 09:00:00,4.8,69.7,30,,880
1992354N03075,UNNAMED,1992-12-20 12:00:00,5.0,69.4,30,,897
1992354N03075,UNNAMED,1992-12-20 15:00:00,5.2,69.0,33,,926
